uid,tercio,n_estados,taxa_acordo,js_medio,js_pond
043af6d67bfa91fdf26a914914e5b8ba,2,103,0.6990291262135923,0.15686044120257567,0.15463986936530733
fb092a9276de6857b52d598121f4dd8b,2,233,0.6781115879828327,0.22466205123691949,0.23324932737136655
043af6d67bfa91fdf26a914914e5b8ba,3,242,0.6818181818181818,0.2302399124396569,0.2273726408992734
fb092a9276de6857b52d598121f4dd8b,3,136,0.8970588235294118,0.07979507221734362,0.08211939192374915
34c4517cdaae37783fbfa3d4c972d7b8,1,260,0.8384615384615385,0.08440523293265352,0.08865068392106662
34c4517cdaae37783fbfa3d4c972d7b8,2,124,0.9112903225806451,0.04983021485250759,0.052904560091881825
0cecfda1d3e2ce62bfb148d2e0c3cba2,1,267,0.7153558052434457,0.20275141654142836,0.2077380093186934
34c4517cdaae37783fbfa3d4c972d7b8,3,185,0.8108108108108109,0.10312439114954886,0.11087209501693629
0cecfda1d3e2ce62bfb148d2e0c3cba2,2,132,0.7045454545454546,0.243773110987715,0.2550360826036696
0cecfda1d3e2ce62bfb148d2e0c3cba2,3,177,0.8192090395480226,0.09575250856014168,0.10169683853140081
11708110616189e30c9992d703e14880,1,188,0.723404255319149,0.2303577933806938,0.2250727964558471
11708110616189e30c9992d703e14880,2,58,0.7068965517241379,0.1868433050864564,0.18684330508645627
11708110616189e30c9992d703e14880,3,123,0.8455284552845529,0.09408072140473754,0.09457932735540484
2deb09f6f53ffac8412b78bd0325666d,1,129,0.6744186046511628,0.20100637139158473,0.20584119542942467
0384f1469fdfc5636442282c2621d719,3,186,0.8440860215053764,0.11041311746119732,0.09905866530199474
81df457ae2fe08a758a6da847570600e,3,183,0.6666666666666666,0.20858317807969962,0.20738000411498972
f0c2014f58926ad7ded5b921dc023ad8,1,376,0.7180851063829787,0.18621576655834157,0.20523479922879712
81cd1ee78a2386cfd2acb494feccd26e,1,347,0.8184438040345822,0.13765536831159142,0.12702758336653164
f0c2014f58926ad7ded5b921dc023ad8,2,313,0.6932907348242812,0.2580252875988143,0.26667461153250693
81cd1ee78a2386cfd2acb494feccd26e,2,214,0.883177570093458,0.09011588466647467,0.09307177418069501
81cd1ee78a2386cfd2acb494feccd26e,3,219,0.821917808219178,0.11952024837374824,0.12793540637441142
cb7479ba4c5dcad737b15aa53356f8ba,1,204,0.7107843137254902,0.20609301608227196,0.22274113012293398
823bcea4d5e4378c1590d6c256695eca,1,425,0.7976470588235294,0.1444835180519852,0.14225904212765883
823bcea4d5e4378c1590d6c256695eca,2,272,0.8014705882352942,0.1017259726540846,0.10604179252373105
823bcea4d5e4378c1590d6c256695eca,3,404,0.7821782178217822,0.1504315747840029,0.1556524679076314
0141f855ca8428365bcb67a7c13d5f39,1,85,0.8235294117647058,0.09544448163665485,0.08759979445254769
0141f855ca8428365bcb67a7c13d5f39,2,86,0.8953488372093024,0.09664276563013004,0.09729246666052052
0141f855ca8428365bcb67a7c13d5f39,3,152,0.7631578947368421,0.14004564615909632,0.1558077175264074
7ba747a8337ba2f3e4044cfd8d88fdb0,1,114,0.7719298245614035,0.18707733276355973,0.18061472663523306
7ba747a8337ba2f3e4044cfd8d88fdb0,2,171,0.7192982456140351,0.1744803130350381,0.17406765803571506
7ba747a8337ba2f3e4044cfd8d88fdb0,3,154,0.8441558441558441,0.1130744560419858,0.10839539890383183
f8d3442a4b1c87fa8db5ffdc46adfe32,3,109,0.6880733944954128,0.2031639654291674,0.2167436953316288
2131002b72c38366ad8f7df698c4c9ad,1,151,0.9072847682119205,0.07653238565898988,0.09590649352376314
2131002b72c38366ad8f7df698c4c9ad,2,126,0.8888888888888888,0.10564506112826165,0.10313889664797947
2131002b72c38366ad8f7df698c4c9ad,3,180,0.9222222222222223,0.044402096220256246,0.04350882681598488
33c5c958a61d3940275004ae5851481d,3,158,0.8670886075949367,0.08639457196487123,0.0889222657047859
1ca6ce54f4a542f250351491ada6ea3a,1,275,0.6836363636363636,0.1998009329795776,0.20476304503128032
1ca6ce54f4a542f250351491ada6ea3a,2,270,0.7333333333333333,0.16683020732801443,0.16378585681888658
3d4abe3fad51f4aeba91d8d376000848,1,276,0.7608695652173914,0.1607743634736183,0.17348327811618755
3d4abe3fad51f4aeba91d8d376000848,2,250,0.76,0.12686636504171692,0.1271591774741524
3d4abe3fad51f4aeba91d8d376000848,3,314,0.767515923566879,0.1454268555490989,0.14411707979409502
89908997aef4a29329216a7e934524d5,1,1027,0.8373904576436222,0.1203871303023916,0.12110130515469665
89908997aef4a29329216a7e934524d5,2,796,0.821608040201005,0.11830554549046682,0.11954987995981174
89908997aef4a29329216a7e934524d5,3,1071,0.7992530345471522,0.13613005632370548,0.14689959221479035
9549729a04e7ac63ce7e2962c2b4c30b,1,72,0.8333333333333334,0.12840433593897194,0.11629589258728579
9549729a04e7ac63ce7e2962c2b4c30b,2,33,0.9393939393939394,0.06060605870666377,0.06060605870666377
9549729a04e7ac63ce7e2962c2b4c30b,3,268,0.8171641791044776,0.11449637297697247,0.12710370596516452
e8a00d4853c270bb15e4764591a4eb86,1,66,0.696969696969697,0.2821599341673079,0.2604765831140513
e8a00d4853c270bb15e4764591a4eb86,2,77,0.935064935064935,0.041607663303848665,0.04245983864687601
e8a00d4853c270bb15e4764591a4eb86,3,131,0.9007633587786259,0.06739670948437061,0.07112563534711505
b03c60874c025747598312a8a86c84cd,1,331,0.7885196374622356,0.16619733177431711,0.18047241288916535
b03c60874c025747598312a8a86c84cd,2,241,0.8464730290456431,0.08892935558194343,0.08480133842706719
67a1811cec3e8d2271e22185879b6b42,1,366,0.8497267759562842,0.13287094402427108,0.13833658880588717
67a1811cec3e8d2271e22185879b6b42,2,184,0.8097826086956522,0.18759396345118287,0.19224627824064577
f0c2014f58926ad7ded5b921dc023ad8,3,348,0.867816091954023,0.11654119804358605,0.10451806609698426
67a1811cec3e8d2271e22185879b6b42,3,295,0.7084745762711865,0.1908594802368515,0.1923460172717326
04c920323ed330a7d78881dd6ed88fe8,1,63,0.9206349206349206,0.046568797874042465,0.04539000352935179
04c920323ed330a7d78881dd6ed88fe8,2,44,0.7954545454545454,0.18889267861048198,0.1888926786104821
04c920323ed330a7d78881dd6ed88fe8,3,171,0.8771929824561403,0.06325755107479049,0.06251258734940189
c4feed3b675da884161f372c46276556,1,146,0.8493150684931506,0.10921515813643225,0.13735285560750346
c4feed3b675da884161f372c46276556,2,124,0.7338709677419355,0.17152069613350632,0.1751713183248249
c4feed3b675da884161f372c46276556,3,224,0.7142857142857143,0.15099718623900205,0.15753999132681692
4aef592e8accd2ca1ff95d6769c4e95a,1,244,0.7008196721311475,0.2144667297667303,0.21912863677628489
4aef592e8accd2ca1ff95d6769c4e95a,2,274,0.6897810218978102,0.16804590652115448,0.18322493372620408
4aef592e8accd2ca1ff95d6769c4e95a,3,329,0.7811550151975684,0.14343916996102973,0.14378158073795588
db637dca73628a2b909f1ecf2210a2c7,1,452,0.8694690265486725,0.07867149363165073,0.0736859997175322
c47eb03eea436deb4506a68029404b47,3,68,0.9558823529411765,0.02220728527291347,0.016118889779551518
cb7479ba4c5dcad737b15aa53356f8ba,2,126,0.6111111111111112,0.29520273682575876,0.28566370046663114
cb7479ba4c5dcad737b15aa53356f8ba,3,107,0.7663551401869159,0.18019153338063765,0.17972496769822405
75b14bf0f173b21dd3fc33391ecd97ff,1,108,0.8148148148148148,0.15618211220021913,0.14268664632086211
75b14bf0f173b21dd3fc33391ecd97ff,2,37,0.8918918918918919,0.10810810471999482,0.1081081047199948
75b14bf0f173b21dd3fc33391ecd97ff,3,104,0.7403846153846154,0.19713915715267838,0.22105931114982622
b8f1fd9d6d41310d5cb7c7879b1e62ec,1,224,0.7901785714285714,0.15597739327446664,0.170450331482922
b8f1fd9d6d41310d5cb7c7879b1e62ec,2,154,0.7792207792207793,0.10013017686751849,0.10318547611168087
b8f1fd9d6d41310d5cb7c7879b1e62ec,3,122,0.8770491803278688,0.11166029353887343,0.1001697770270778
44de54249f982fed234c6b2c363df6b4,1,157,0.802547770700637,0.15284935986560952,0.14931023366983895
44de54249f982fed234c6b2c363df6b4,2,205,0.6536585365853659,0.19189396005435216,0.19148063745667118
2a391b16a2438f9258124bccf102bffc,1,443,0.6704288939051919,0.21933370732099908,0.22713105746019885
2a391b16a2438f9258124bccf102bffc,2,267,0.6292134831460674,0.2781399337696572,0.2778024028523874
2a391b16a2438f9258124bccf102bffc,3,189,0.7301587301587301,0.1487428967181498,0.15697361861085982
a4845abc6cc3f373e298c0f8b021b2b7,1,282,0.8723404255319149,0.10748793464344392,0.11432403162305904
a4845abc6cc3f373e298c0f8b021b2b7,2,175,0.8342857142857143,0.07673534004928771,0.07428038632196522
a4845abc6cc3f373e298c0f8b021b2b7,3,373,0.8284182305630027,0.10551685054337545,0.10458194506898091
9ba1769c21399abdc5cefc54c801488a,1,161,0.7391304347826086,0.1129545593328054,0.13170438420822347
9ba1769c21399abdc5cefc54c801488a,2,52,0.9230769230769231,0.05043377224005932,0.05043377224005928
9ba1769c21399abdc5cefc54c801488a,3,183,0.6612021857923497,0.33233355001156695,0.34383198361616646
1f43f159007a37907d5876e35611b94d,1,201,0.8756218905472637,0.06347670833616142,0.06474616408988698
1f43f159007a37907d5876e35611b94d,2,35,1.0,0.0,0.0
1f43f159007a37907d5876e35611b94d,3,142,0.7816901408450704,0.14435310067979515,0.14430788540739223
b786134b8b707b28db5c0634f90f3d93,1,77,0.8441558441558441,0.12410896470802005,0.13890259607856645
b786134b8b707b28db5c0634f90f3d93,2,148,0.7702702702702703,0.15892771081346072,0.16427618252581003
b786134b8b707b28db5c0634f90f3d93,3,194,0.8556701030927835,0.10746452562904286,0.10741495800050387
1ca6ce54f4a542f250351491ada6ea3a,3,283,0.7632508833922261,0.14529296667855393,0.1633827768780916
496bc87703139c5170f4eaed2aa5b261,1,205,0.8878048780487805,0.05508159841388658,0.05733314478308093
496bc87703139c5170f4eaed2aa5b261,2,133,0.8195488721804511,0.11448312956856485,0.11289003912215
496bc87703139c5170f4eaed2aa5b261,3,156,0.8076923076923077,0.12531466628343316,0.13551037262096435
0c7a507a2650277d249ae69d96560539,1,168,0.8690476190476191,0.08761784771945347,0.08809026399852424
44de54249f982fed234c6b2c363df6b4,3,181,0.8342541436464088,0.11090829532036993,0.11470847286291366
04c458f6dd143f5567739b434505b99f,1,95,0.9263157894736842,0.051935096877732415,0.07389367548849832
04c458f6dd143f5567739b434505b99f,2,33,0.9696969696969697,0.00943266998732092,0.009432669987320915
04c458f6dd143f5567739b434505b99f,3,101,0.8217821782178217,0.10093549504906901,0.10088831445301533
5b4bbb92f297b037331f8e2c3add2cc4,1,291,0.7491408934707904,0.15963999363143813,0.16429482265685522
5b4bbb92f297b037331f8e2c3add2cc4,2,185,0.8378378378378378,0.10362877724317189,0.09556831099747151
5b4bbb92f297b037331f8e2c3add2cc4,3,234,0.7905982905982906,0.14659806867459121,0.1480447007281144
2906b0ab2c1f3787be4f4efb3c1ca540,1,88,0.75,0.1437912822685579,0.15743892848202962
2906b0ab2c1f3787be4f4efb3c1ca540,2,176,0.8011363636363636,0.10855203471390062,0.10688147385502227
cca2f5b7b34ab9d023a84059e61ed8e2,1,429,0.6037296037296037,0.2467697125849382,0.2458808981058122
18b20b2459fa9563829904b4dec2c596,1,168,0.7738095238095238,0.1423015532634854,0.14069681689955318
cca2f5b7b34ab9d023a84059e61ed8e2,2,172,0.6918604651162791,0.1947566089614758,0.18573445721258114
cca2f5b7b34ab9d023a84059e61ed8e2,3,266,0.7142857142857143,0.19587618603375317,0.21274915400509634
0ee9b77fb93122b708137370118408c6,1,1101,0.7438692098092643,0.16708799968797106,0.1716351110768788
75be00369defa74f0fcb3e054728d5ba,1,166,0.7650602409638554,0.18658731298969733,0.19585707044358594
75be00369defa74f0fcb3e054728d5ba,2,73,0.8493150684931506,0.12952241114942048,0.12952241114942065
75be00369defa74f0fcb3e054728d5ba,3,83,0.8554216867469879,0.11138689382657807,0.11354090293869458
b03c60874c025747598312a8a86c84cd,3,455,0.8219780219780219,0.11434172188816882,0.12178339612123172
c338faa879ad3fb00ec1ce12e16abc41,1,147,0.6870748299319728,0.2941844294016623,0.34888858546460383
c338faa879ad3fb00ec1ce12e16abc41,2,54,0.8703703703703703,0.06939379583962789,0.06939379583962782
c338faa879ad3fb00ec1ce12e16abc41,3,202,0.7722772277227723,0.1641904979314246,0.17705993585975618
deeb7b06c5e2272ed52c485fcc1f53ff,1,275,0.6509090909090909,0.23288163141585486,0.23613416692473282
deeb7b06c5e2272ed52c485fcc1f53ff,2,165,0.7818181818181819,0.1623583864049929,0.1593731600239004
deeb7b06c5e2272ed52c485fcc1f53ff,3,391,0.7416879795396419,0.20219473119120984,0.19761335883900336
18b20b2459fa9563829904b4dec2c596,2,74,0.8783783783783784,0.08439340921116381,0.08439340921116373
18b20b2459fa9563829904b4dec2c596,3,122,0.8032786885245902,0.13293414890829097,0.13227687687275813
db17fbc21b6932b6ee8a0f03392be425,1,203,0.8325123152709359,0.10641874616269882,0.1162890876315565
db17fbc21b6932b6ee8a0f03392be425,2,355,0.8619718309859155,0.10746435096602393,0.11105575829799422
db17fbc21b6932b6ee8a0f03392be425,3,332,0.8463855421686747,0.12354053265814953,0.13764648776431337
6b228b472811d3ee18dcee51c4c06f91,1,213,0.596244131455399,0.3890500756069279,0.46856412314667273
6b228b472811d3ee18dcee51c4c06f91,2,176,0.75,0.1579028957555514,0.15919729920567532
6b228b472811d3ee18dcee51c4c06f91,3,146,0.821917808219178,0.11990248544854248,0.12820465498357816
0ec2292a83746d4d70e7c0f19d797a39,1,321,0.838006230529595,0.12280388277620398,0.13112170836731207
0ec2292a83746d4d70e7c0f19d797a39,2,258,0.7751937984496124,0.11668397126764811,0.11462218681817504
0ec2292a83746d4d70e7c0f19d797a39,3,397,0.7758186397984886,0.12539897887561555,0.12528959950495347
cde82acbefc1c31008e56fa117d2d792,1,246,0.6016260162601627,0.2599049310331911,0.2690609144551536
0ee9b77fb93122b708137370118408c6,2,837,0.7479091995221028,0.16843442176869175,0.18324916070682945
0c7a507a2650277d249ae69d96560539,2,68,0.8088235294117647,0.17091993932974492,0.16521769740397152
bc9756b75e0151d4836a2934b3e943f6,1,149,0.7718120805369127,0.1732687295638145,0.17533344766582465
bc9756b75e0151d4836a2934b3e943f6,2,147,0.8163265306122449,0.12176867659218739,0.1314242894222404
bc9756b75e0151d4836a2934b3e943f6,3,61,0.8688524590163934,0.10856649231349005,0.11309895649175274
0ee9b77fb93122b708137370118408c6,3,1004,0.7270916334661355,0.2029011179967056,0.19407708299876011
1d59390250ead9ab4e0bc2d67e963685,1,203,0.7980295566502463,0.10412438343198681,0.10063093576014705
1d59390250ead9ab4e0bc2d67e963685,2,251,0.7928286852589641,0.1762433777802031,0.18246404800425162
1d59390250ead9ab4e0bc2d67e963685,3,362,0.7486187845303868,0.1961641366830557,0.1937080468933284
59dd982f41691d95ecb14b9cf43548d6,1,164,0.8353658536585366,0.13898707197829008,0.1652580103187866
59dd982f41691d95ecb14b9cf43548d6,2,37,0.972972972972973,0.008412921880583523,0.008412921880583532
59dd982f41691d95ecb14b9cf43548d6,3,104,0.9230769230769231,0.05043377224005932,0.051320553037380395
aa7b7328bf8bf5e7a53eae1caddcbb22,1,139,0.6618705035971223,0.22828291213711208,0.2217790696119556
aa7b7328bf8bf5e7a53eae1caddcbb22,2,42,0.7857142857142857,0.17250267227657262,0.1725026722765726
aa7b7328bf8bf5e7a53eae1caddcbb22,3,120,0.925,0.047535501672111395,0.0497789826728559
275f9b3ba7d615390b0015e7a2334e33,1,271,0.7564575645756457,0.18675614391496506,0.21096958525318066
275f9b3ba7d615390b0015e7a2334e33,2,147,0.5918367346938775,0.2630037281519624,0.2665108552761041
275f9b3ba7d615390b0015e7a2334e33,3,136,0.75,0.1755557648675016,0.173002732570879
a467aca948e5bf1b5a438a5c76a6b417,1,522,0.7394636015325671,0.17698471204655875,0.17944780599512608
c5a1e96b29adc312b157f25525c22e67,1,223,0.6905829596412556,0.20626446123642178,0.2184997042168557
b73af33dacb463f9bd1b4134e57a7f4c,1,220,0.7136363636363636,0.2675803038928945,0.28724269252447915
b73af33dacb463f9bd1b4134e57a7f4c,2,359,0.8161559888579387,0.1532731330646436,0.16050794604034244
b73af33dacb463f9bd1b4134e57a7f4c,3,210,0.8047619047619048,0.1367183395240762,0.14571561059799443
65696dc2ba8d63a162a6b5afe673f3a7,1,353,0.8328611898016998,0.124594212039527,0.13688524908807573
65696dc2ba8d63a162a6b5afe673f3a7,2,346,0.8063583815028902,0.11835063315090233,0.12501724248590673
794f8749a2edc496fe7e10a8aca360d5,1,212,0.6698113207547169,0.2434581729430679,0.23987802805427202
794f8749a2edc496fe7e10a8aca360d5,2,91,0.9010989010989011,0.09505518820965783,0.09505518820965765
8eda154f82b5143a5b9271e76cf82f15,1,302,0.7052980132450332,0.13256888631740008,0.14909199606583415
3286a238d23b8b5a260b9fbcd34f5fdf,1,78,0.8076923076923077,0.1500546153582443,0.14839333497449964
3286a238d23b8b5a260b9fbcd34f5fdf,2,82,0.9390243902439024,0.018980372535462826,0.01811786353035413
3286a238d23b8b5a260b9fbcd34f5fdf,3,112,0.7946428571428571,0.12254814712639592,0.12967992269853687
dc77693cf58ac11004632e6f3519c6e3,1,134,0.9104477611940298,0.07413308990062939,0.0788348703489729
dc77693cf58ac11004632e6f3519c6e3,2,242,0.7975206611570248,0.1708430725473048,0.16889290561140452
dc77693cf58ac11004632e6f3519c6e3,3,179,0.7988826815642458,0.10742942427471149,0.10848870889786438
26bc5c0f697313c7382f0b09411ed584,1,257,0.8054474708171206,0.10375673036770285,0.09815111218161926
794f8749a2edc496fe7e10a8aca360d5,3,88,0.9204545454545454,0.07171906729024208,0.08633716733092238
d1c08fd4a51d1ba84ab858ee619fbe4e,1,164,0.7439024390243902,0.20537010712467052,0.20573339965865056
869b21c6557368be0bc18b25c011e646,1,130,0.8461538461538461,0.1061654047088749,0.10959819060486314
d1c08fd4a51d1ba84ab858ee619fbe4e,2,77,0.922077922077922,0.06897763575170586,0.06925499224445121
869b21c6557368be0bc18b25c011e646,2,234,0.8504273504273504,0.12409380067601394,0.12856122841709075
da8c3a4a05835e13c22658c8194a6ec6,1,417,0.8537170263788969,0.09786578370626688,0.11061896109868233
663c70d0942a4692f7a764efff9614c5,1,370,0.6810810810810811,0.22391440305062965,0.2277994054625005
663c70d0942a4692f7a764efff9614c5,2,404,0.6806930693069307,0.23852048275718477,0.24193713022807237
19040b4a524212b37acc4efe3253f5e5,1,349,0.7277936962750716,0.19326565665004708,0.22177421069534253
c5a1e96b29adc312b157f25525c22e67,2,188,0.6861702127659575,0.1952788052429634,0.1955544283584518
19040b4a524212b37acc4efe3253f5e5,2,416,0.6706730769230769,0.1937290602161619,0.19504816888753773
19040b4a524212b37acc4efe3253f5e5,3,454,0.8039647577092511,0.13678147391112294,0.13983545570524594
c5a1e96b29adc312b157f25525c22e67,3,246,0.8170731707317073,0.1587435751549641,0.17403115503770705
65696dc2ba8d63a162a6b5afe673f3a7,3,668,0.6946107784431138,0.19755103344863126,0.1983627039310711
2768acae9feacd2b4ff5b3b281bf7c30,1,453,0.6821192052980133,0.2330613492691025,0.23204349501948748
2768acae9feacd2b4ff5b3b281bf7c30,2,266,0.7894736842105263,0.12558457152986813,0.13778280584587102
2768acae9feacd2b4ff5b3b281bf7c30,3,447,0.8523489932885906,0.12188777349720908,0.12682168545620787
663c70d0942a4692f7a764efff9614c5,3,248,0.8024193548387096,0.11078469826510479,0.11746322917232338
26bc5c0f697313c7382f0b09411ed584,2,106,0.9528301886792453,0.014682929697244829,0.015206541640664425
26bc5c0f697313c7382f0b09411ed584,3,67,0.9104477611940298,0.06092095541537663,0.06355273095419285
d32e2b0a7f2dbcfd4b7e40e7e13e3070,1,1160,0.7879310344827586,0.14728021342707642,0.1517854407093186
95f192c85d7676136c21f507571a31c8,1,467,0.8179871520342612,0.11194514827720388,0.12021606144454518
95f192c85d7676136c21f507571a31c8,2,313,0.8434504792332268,0.11090569897294998,0.12582760001905777
04d2bb1cf05f564bdb2960296b2b1926,1,192,0.7395833333333334,0.15653568226040118,0.1664880251846364
04d2bb1cf05f564bdb2960296b2b1926,2,95,0.8947368421052632,0.07626433947669553,0.06348981773382988
04d2bb1cf05f564bdb2960296b2b1926,3,127,0.937007874015748,0.051104131899941195,0.048820687272638184
da8c3a4a05835e13c22658c8194a6ec6,2,274,0.9343065693430657,0.044605660985700596,0.047080532228599155
95f192c85d7676136c21f507571a31c8,3,249,0.8835341365461847,0.07303036093034039,0.07765889436365336
9eee6378e5cca262deaef24c959a5286,1,120,0.8416666666666667,0.13346281675837085,0.13533896141936946
65d66c4037f85ff5593c00e12d62870a,1,128,0.8046875,0.14299730547779071,0.14003675759502682
65d66c4037f85ff5593c00e12d62870a,2,100,0.8,0.09143857904326104,0.09785563955823391
6366cade5289f98af29e187535e4b2cc,1,78,0.9230769230769231,0.05926353966414089,0.053885799343410194
6366cade5289f98af29e187535e4b2cc,2,69,0.782608695652174,0.11825212281690589,0.11825212281690602
6366cade5289f98af29e187535e4b2cc,3,97,0.8969072164948454,0.046290977463635335,0.052483642114282754
d1c08fd4a51d1ba84ab858ee619fbe4e,3,167,0.8502994011976048,0.08711836910831545,0.0884977218475816
c62207dd01544068a6be7ca297d807d1,1,209,0.8660287081339713,0.1003234824515292,0.10658561069997853
eacfc246cfd33481a05c6b5605924fa1,1,113,0.8053097345132744,0.08759951671371351,0.08898800044317758
eacfc246cfd33481a05c6b5605924fa1,2,170,0.7470588235294118,0.1389071216946973,0.14155287009247408
eacfc246cfd33481a05c6b5605924fa1,3,142,0.7887323943661971,0.15040976457879943,0.15980803506165042
3309edcddbecdaabe2358119e57f83c7,1,185,0.7783783783783784,0.1662421955514104,0.1698382088738076
65d66c4037f85ff5593c00e12d62870a,3,310,0.7645161290322581,0.14020304456306043,0.1335074631683344
ef8ead6aafaf47a49baf66f254877325,1,229,0.8296943231441049,0.13822675026472842,0.1401686131712913
ef8ead6aafaf47a49baf66f254877325,2,199,0.7537688442211056,0.16532634138404806,0.1609571545736285
ef8ead6aafaf47a49baf66f254877325,3,160,0.78125,0.16927120082245783,0.1668886473590863
7ea2fbae3762898a73e7b5d7b203e604,1,125,0.832,0.08731427105071925,0.08779920076851583
7ea2fbae3762898a73e7b5d7b203e604,2,35,1.0,0.0,0.0
7ea2fbae3762898a73e7b5d7b203e604,3,67,0.9402985074626866,0.01858376773621435,0.018606578921738542
da8c3a4a05835e13c22658c8194a6ec6,3,387,0.8888888888888888,0.0774079772990717,0.1000051546057442
88320fef7b9dabca7b8a9373d720725d,1,55,0.7454545454545455,0.12932329037192203,0.11699389805917634
88320fef7b9dabca7b8a9373d720725d,2,99,0.9292929292929293,0.059426333640450454,0.06085225016449953
88320fef7b9dabca7b8a9373d720725d,3,138,0.8623188405797102,0.07127110934062894,0.07333922056584793
1906bba7f2329961aa198028aabbed37,1,179,0.6983240223463687,0.19198775647640803,0.17960722295754636
1906bba7f2329961aa198028aabbed37,2,98,0.8367346938775511,0.07822327665673795,0.07983048398604439
1906bba7f2329961aa198028aabbed37,3,244,0.8852459016393442,0.10148653087161619,0.09875344135754861
8501db5dc4082c670a42546d0f4d1bc4,1,225,0.84,0.1258791293106615,0.12542608543523232
8501db5dc4082c670a42546d0f4d1bc4,2,279,0.9068100358422939,0.059582594084385584,0.060056405364681015
8501db5dc4082c670a42546d0f4d1bc4,3,173,0.884393063583815,0.060726954475188354,0.06317958696097661
a7293e3ea989d8c791ab7d095986690d,1,293,0.757679180887372,0.19035286195748868,0.1999665755033065
ff62f97de0397cc8379deaa53c6a9aad,1,161,0.7018633540372671,0.2412011969644403,0.24099116919884422
ff62f97de0397cc8379deaa53c6a9aad,2,59,0.8305084745762712,0.12279851271671312,0.12901201658216474
ff62f97de0397cc8379deaa53c6a9aad,3,75,0.7466666666666667,0.22469933374785966,0.2140995240666412
9eee6378e5cca262deaef24c959a5286,2,78,0.9487179487179487,0.048338793631392867,0.04805879653718792
9eee6378e5cca262deaef24c959a5286,3,52,0.9230769230769231,0.03718912110393698,0.028466909630933675
91d7474e9cb556b0fde6cbb5be8038f6,1,247,0.8097165991902834,0.11997473905280362,0.1268096955707488
91d7474e9cb556b0fde6cbb5be8038f6,2,175,0.8171428571428572,0.14637104549724814,0.15673468812330785
91d7474e9cb556b0fde6cbb5be8038f6,3,366,0.8032786885245902,0.1415059444785688,0.14028853560969726
753f521189606f8121f9296a6ac91a0a,1,150,0.78,0.10317115919668461,0.11958169752632164
753f521189606f8121f9296a6ac91a0a,2,71,0.704225352112676,0.17052801041717672,0.17052801041717686
753f521189606f8121f9296a6ac91a0a,3,158,0.7215189873417721,0.1873397966959238,0.18654234499312686
ffe20abfa33801dcd78fd60a77b948e4,1,216,0.7453703703703703,0.14640076907750235,0.1494214491801954
ffe20abfa33801dcd78fd60a77b948e4,2,217,0.8064516129032258,0.10253002869939166,0.11398661232883503
ffe20abfa33801dcd78fd60a77b948e4,3,201,0.845771144278607,0.09001952666054037,0.09291802049299552
b6f95cf348a758f97be7c87d850d5af7,1,93,0.8279569892473119,0.09957688893866841,0.10389051602505534
b6f95cf348a758f97be7c87d850d5af7,2,131,0.8549618320610687,0.10297881322070379,0.11051570716200154
b6f95cf348a758f97be7c87d850d5af7,3,136,0.7720588235294118,0.16880358953559313,0.17757966472621164
c62207dd01544068a6be7ca297d807d1,2,237,0.8312236286919831,0.11983636236239902,0.11731331427348031
c62207dd01544068a6be7ca297d807d1,3,381,0.7139107611548556,0.21902948468113298,0.23549530124994356
8eda154f82b5143a5b9271e76cf82f15,2,300,0.7533333333333333,0.16871358063459158,0.1583749221575558
8eda154f82b5143a5b9271e76cf82f15,3,209,0.8229665071770335,0.09876720457193298,0.11420602214210898
a7293e3ea989d8c791ab7d095986690d,2,437,0.6064073226544623,0.23509939953742423,0.25956630145576276
869b21c6557368be0bc18b25c011e646,3,137,0.9562043795620438,0.04379561906539936,0.042996832558865945
b07ea4a2bb2a08462a9ad90de4200041,1,103,0.7766990291262136,0.16770115404683178,0.18435554918928718
b07ea4a2bb2a08462a9ad90de4200041,2,141,0.7163120567375887,0.21612416428418837,0.23583757203970382
2e305181e19b5853e2d82ced9258cbc5,1,179,0.6927374301675978,0.20346001722782175,0.20779248422515062
2e305181e19b5853e2d82ced9258cbc5,2,206,0.7766990291262136,0.13718183835945294,0.15084686336976777
246620c22be13d2bc4a91c357680d5e9,1,220,0.6272727272727273,0.24169049943939255,0.2356129341531986
246620c22be13d2bc4a91c357680d5e9,2,80,0.925,0.07499999764949641,0.07200398552283448
246620c22be13d2bc4a91c357680d5e9,3,217,0.7695852534562212,0.14636755628156686,0.14885693758748744
d32e2b0a7f2dbcfd4b7e40e7e13e3070,2,1254,0.7814992025518341,0.15448984682245284,0.15553632795242592
d32e2b0a7f2dbcfd4b7e40e7e13e3070,3,789,0.8187579214195184,0.10733321777454469,0.11445473721944165
90165a7c95480cee4913230e30ef455e,1,113,0.8938053097345132,0.059162871312737425,0.05968087935362907
90165a7c95480cee4913230e30ef455e,2,58,0.9827586206896551,0.005366863958303282,0.005366863958303278
90165a7c95480cee4913230e30ef455e,3,79,0.8607594936708861,0.08693251266821903,0.08907380885093492
ee0581e8b59d6aa1800cfc54b091e4a5,1,221,0.7692307692307693,0.19557419205980942,0.21007353342303628
23111a717748a7070c9b82c27239930f,1,154,0.7402597402597403,0.16110653440197045,0.18078385129503258
23111a717748a7070c9b82c27239930f,2,129,0.5968992248062015,0.2560442764385872,0.2560442764385866
23111a717748a7070c9b82c27239930f,3,54,0.9629629629629629,0.02428292737484338,0.01904408681320752
